Scenario,Probability,Iteration,Accuracy,Rule Percentage,Conciseness
Heuristic 3 Only,p=0,0,0.0,0.0,0
Heuristic 3 Only,p=0,1,0.0,0.0,0
Heuristic 3 Only,p=0,2,0.0,0.0,0
Heuristic 3 Only,p=0,3,0.0,0.0,0
Heuristic 3 Only,p=0,4,4.0,0.0,0
Heuristic 3 Only,p=0,5,4.0,0.0,0
Heuristic 3 Only,p=0,6,4.0,0.0,0
Heuristic 3 Only,p=0,7,8.0,0.0,0
Heuristic 3 Only,p=0,8,12.0,0,0
Heuristic 3 Only,p=0,9,16.0,100.0,1.0
Heuristic 3 Only,p=0,10,16.0,100.0,1.0
Heuristic 3 Only,p=0,11,20.0,50.0,3.0
Heuristic 3 Only,p=0,12,24.0,50.0,3.0
Heuristic 3 Only,p=0,13,24.0,50.0,3.0
Heuristic 3 Only,p=0,14,28.000000000000004,50.0,3.0
Heuristic 3 Only,p=0,15,28.000000000000004,50.0,3.0
Heuristic 3 Only,p=0,16,32.0,33.33333333333333,7.0
Heuristic 3 Only,p=0,17,32.0,50.0,3.0
Heuristic 3 Only,p=0,18,36.0,66.66666666666666,2.0
Heuristic 3 Only,p=0,19,36.0,66.66666666666666,2.0
Heuristic 3 Only,p=0,20,40.0,66.66666666666666,2.0
Heuristic 3 Only,p=0,21,44.0,100.0,1.3333333333333333
Heuristic 3 Only,p=0,22,44.0,100.0,1.3333333333333333
Heuristic 3 Only,p=0,23,44.0,100.0,1.3333333333333333
Heuristic 3 Only,p=0.5,0,8.0,0.0,0
Heuristic 3 Only,p=0.5,1,12.0,0.0,0
Heuristic 3 Only,p=0.5,2,16.0,0.0,0
Heuristic 3 Only,p=0.5,3,16.0,25.0,14.0
Heuristic 3 Only,p=0.5,4,16.0,75.0,3.0
Heuristic 3 Only,p=0.5,5,20.0,50.0,5.0
Heuristic 3 Only,p=0.5,6,20.0,75.0,2.3333333333333335
Heuristic 3 Only,p=0.5,7,24.0,25.0,9.0
Heuristic 3 Only,p=0.5,8,24.0,50.0,4.0
Heuristic 3 Only,p=0.5,9,24.0,25.0,9.0
Heuristic 3 Only,p=0.5,10,24.0,50.0,4.0
Heuristic 3 Only,p=0.5,11,24.0,50.0,4.0
Heuristic 3 Only,p=0.5,12,28.000000000000004,75.0,2.6666666666666665
Heuristic 3 Only,p=0.5,13,32.0,75.0,2.6666666666666665
Heuristic 3 Only,p=0.5,14,32.0,100.0,1.75
Heuristic 3 Only,p=0.5,15,36.0,100.0,1.75
Heuristic 3 Only,p=0.5,16,40.0,100.0,1.75
Heuristic 3 Only,p=0.5,17,44.0,75.0,2.6666666666666665
Heuristic 3 Only,p=0.5,18,44.0,100.0,1.75
Heuristic 3 Only,p=0.5,19,48.0,100.0,2.0
Heuristic 3 Only,p=0.5,20,52.0,100.0,2.0
Heuristic 3 Only,p=0.5,21,56.00000000000001,75.0,3.0
Heuristic 3 Only,p=0.5,22,60.0,100.0,2.25
Heuristic 3 Only,p=0.5,23,60.0,100.0,2.25
Heuristic 3 Only,p=1,0,4.0,0.0,0
Heuristic 3 Only,p=1,1,8.0,0.0,0
Heuristic 3 Only,p=1,2,8.0,100.0,1.0
Heuristic 3 Only,p=1,3,8.0,100.0,1.0
Heuristic 3 Only,p=1,4,12.0,50.0,9.0
Heuristic 3 Only,p=1,5,12.0,50.0,7.0
Heuristic 3 Only,p=1,6,12.0,100.0,1.0
Heuristic 3 Only,p=1,7,16.0,50.0,7.0
Heuristic 3 Only,p=1,8,20.0,50.0,7.0
Heuristic 3 Only,p=1,9,24.0,50.0,7.0
Heuristic 3 Only,p=1,10,24.0,66.66666666666666,3.0
Heuristic 3 Only,p=1,11,24.0,66.66666666666666,3.0
Heuristic 3 Only,p=1,12,24.0,100.0,1.0
Heuristic 3 Only,p=1,13,24.0,100.0,1.0
Heuristic 3 Only,p=1,14,24.0,100.0,1.0
Heuristic 3 Only,p=1,15,28.000000000000004,100.0,1.0
Heuristic 3 Only,p=1,16,32.0,100.0,1.0
Heuristic 3 Only,p=1,17,36.0,100.0,1.0
Heuristic 3 Only,p=1,18,36.0,100.0,1.0
Heuristic 3 Only,p=1,19,40.0,100.0,1.0
Heuristic 3 Only,p=1,20,40.0,100.0,1.0
Heuristic 3 Only,p=1,21,44.0,100.0,1.0
Heuristic 3 Only,p=1,22,44.0,100.0,1.0
Heuristic 3 Only,p=1,23,48.0,100.0,1.25
