Scenario,Probability,Iteration,Accuracy,Rule Percentage,Conciseness
Heuristic 1 Only,p=0,0,0.0,0.0,0
Heuristic 1 Only,p=0,1,0.0,0.0,0
Heuristic 1 Only,p=0,2,0.0,0.0,0
Heuristic 1 Only,p=0,3,0.0,0.0,0
Heuristic 1 Only,p=0,4,4.0,50.0,5.0
Heuristic 1 Only,p=0,5,8.0,0.0,0
Heuristic 1 Only,p=0,6,12.0,25.0,15.0
Heuristic 1 Only,p=0,7,16.0,50.0,7.5
Heuristic 1 Only,p=0,8,20.0,75.0,5.0
Heuristic 1 Only,p=0,9,24.0,75.0,5.0
Heuristic 1 Only,p=0,10,24.0,75.0,5.0
Heuristic 1 Only,p=0,11,24.0,75.0,5.0
Heuristic 1 Only,p=0,12,24.0,75.0,4.333333333333333
Heuristic 1 Only,p=0,13,28.000000000000004,75.0,4.333333333333333
Heuristic 1 Only,p=0,14,32.0,75.0,4.333333333333333
Heuristic 1 Only,p=0,15,36.0,75.0,4.333333333333333
Heuristic 1 Only,p=0,16,36.0,75.0,4.333333333333333
Heuristic 1 Only,p=0,17,36.0,75.0,4.333333333333333
Heuristic 1 Only,p=0,18,40.0,75.0,4.333333333333333
Heuristic 1 Only,p=0,19,44.0,75.0,4.333333333333333
Heuristic 1 Only,p=0,20,44.0,100.0,2.0
Heuristic 1 Only,p=0,21,48.0,100.0,2.25
Heuristic 1 Only,p=0,22,52.0,100.0,2.25
Heuristic 1 Only,p=0,23,56.00000000000001,100.0,2.25
Heuristic 1 Only,p=0.5,0,0.0,0.0,0
Heuristic 1 Only,p=0.5,1,0.0,0.0,0
Heuristic 1 Only,p=0.5,2,0.0,0.0,0
Heuristic 1 Only,p=0.5,3,0.0,0.0,0
Heuristic 1 Only,p=0.5,4,0.0,50.0,8.0
Heuristic 1 Only,p=0.5,5,0.0,50.0,6.0
Heuristic 1 Only,p=0.5,6,0.0,100.0,1.5
Heuristic 1 Only,p=0.5,7,4.0,100.0,1.3333333333333333
Heuristic 1 Only,p=0.5,8,8.0,75.0,2.0
Heuristic 1 Only,p=0.5,9,8.0,100.0,1.3333333333333333
Heuristic 1 Only,p=0.5,10,12.0,75.0,3.3333333333333335
Heuristic 1 Only,p=0.5,11,16.0,75.0,3.3333333333333335
Heuristic 1 Only,p=0.5,12,16.0,75.0,3.3333333333333335
Heuristic 1 Only,p=0.5,13,16.0,75.0,2.0
Heuristic 1 Only,p=0.5,14,20.0,100.0,1.5
Heuristic 1 Only,p=0.5,15,24.0,100.0,1.5
Heuristic 1 Only,p=0.5,16,28.000000000000004,100.0,1.5
Heuristic 1 Only,p=0.5,17,32.0,100.0,1.5
Heuristic 1 Only,p=0.5,18,36.0,100.0,1.5
Heuristic 1 Only,p=0.5,19,40.0,100.0,1.5
Heuristic 1 Only,p=0.5,20,44.0,100.0,1.5
Heuristic 1 Only,p=0.5,21,44.0,100.0,1.5
Heuristic 1 Only,p=0.5,22,44.0,100.0,1.5
Heuristic 1 Only,p=0.5,23,48.0,100.0,1.5
Heuristic 1 Only,p=1,0,0.0,0.0,0
Heuristic 1 Only,p=1,1,4.0,100.0,1.0
Heuristic 1 Only,p=1,2,4.0,100.0,1.0
Heuristic 1 Only,p=1,3,4.0,100.0,1.0
Heuristic 1 Only,p=1,4,8.0,50.0,3.0
Heuristic 1 Only,p=1,5,8.0,100.0,1.0
Heuristic 1 Only,p=1,6,8.0,100.0,1.0
Heuristic 1 Only,p=1,7,8.0,100.0,1.0
Heuristic 1 Only,p=1,8,12.0,100.0,1.0
Heuristic 1 Only,p=1,9,16.0,66.66666666666666,2.0
Heuristic 1 Only,p=1,10,20.0,100.0,1.3333333333333333
Heuristic 1 Only,p=1,11,20.0,100.0,1.3333333333333333
Heuristic 1 Only,p=1,12,20.0,100.0,1.3333333333333333
Heuristic 1 Only,p=1,13,24.0,100.0,1.25
Heuristic 1 Only,p=1,14,28.000000000000004,100.0,1.25
Heuristic 1 Only,p=1,15,28.000000000000004,100.0,1.25
Heuristic 1 Only,p=1,16,32.0,100.0,1.25
Heuristic 1 Only,p=1,17,36.0,100.0,1.5
Heuristic 1 Only,p=1,18,40.0,100.0,1.5
Heuristic 1 Only,p=1,19,44.0,100.0,1.5
Heuristic 1 Only,p=1,20,48.0,100.0,1.5
Heuristic 1 Only,p=1,21,52.0,100.0,1.5
Heuristic 1 Only,p=1,22,56.00000000000001,100.0,1.5
Heuristic 1 Only,p=1,23,60.0,100.0,1.5
