Scenario,Probability,Iteration,Accuracy,Rule Percentage,Conciseness
Heuristic 3 Only,p=0,0,4.0,0.0,0
Heuristic 3 Only,p=0,1,8.0,0.0,0
Heuristic 3 Only,p=0,2,12.0,0.0,0
Heuristic 3 Only,p=0,3,16.0,0.0,0
Heuristic 3 Only,p=0,4,20.0,0.0,0
Heuristic 3 Only,p=0,5,24.0,50.0,7.0
Heuristic 3 Only,p=0,6,24.0,66.66666666666666,5.0
Heuristic 3 Only,p=0,7,28.000000000000004,75.0,3.6666666666666665
Heuristic 3 Only,p=0,8,28.000000000000004,75.0,3.6666666666666665
Heuristic 3 Only,p=0,9,28.000000000000004,75.0,3.6666666666666665
Heuristic 3 Only,p=0,10,32.0,50.0,6.0
Heuristic 3 Only,p=0,11,36.0,50.0,6.0
Heuristic 3 Only,p=0,12,36.0,25.0,9.0
Heuristic 3 Only,p=0,13,40.0,75.0,2.3333333333333335
Heuristic 3 Only,p=0,14,44.0,75.0,2.6666666666666665
Heuristic 3 Only,p=0,15,48.0,75.0,2.6666666666666665
Heuristic 3 Only,p=0,16,48.0,75.0,2.0
Heuristic 3 Only,p=0,17,52.0,100.0,1.25
Heuristic 3 Only,p=0,18,56.00000000000001,75.0,2.0
Heuristic 3 Only,p=0,19,60.0,75.0,2.0
Heuristic 3 Only,p=0,20,64.0,100.0,1.25
Heuristic 3 Only,p=0,21,68.0,75.0,2.0
Heuristic 3 Only,p=0,22,72.0,100.0,1.5
Heuristic 3 Only,p=0,23,72.0,100.0,1.5
Heuristic 3 Only,p=0.5,0,0.0,0,0
Heuristic 3 Only,p=0.5,1,0.0,0,0
Heuristic 3 Only,p=0.5,2,4.0,0,0
Heuristic 3 Only,p=0.5,3,4.0,0,0
Heuristic 3 Only,p=0.5,4,4.0,0,0
Heuristic 3 Only,p=0.5,5,8.0,0.0,0
Heuristic 3 Only,p=0.5,6,12.0,100.0,1.0
Heuristic 3 Only,p=0.5,7,12.0,100.0,1.0
Heuristic 3 Only,p=0.5,8,12.0,100.0,1.0
Heuristic 3 Only,p=0.5,9,12.0,100.0,1.0
Heuristic 3 Only,p=0.5,10,12.0,100.0,1.0
Heuristic 3 Only,p=0.5,11,12.0,100.0,1.0
Heuristic 3 Only,p=0.5,12,12.0,100.0,1.0
Heuristic 3 Only,p=0.5,13,16.0,100.0,1.0
Heuristic 3 Only,p=0.5,14,16.0,100.0,1.0
Heuristic 3 Only,p=0.5,15,20.0,100.0,1.0
Heuristic 3 Only,p=0.5,16,20.0,100.0,1.0
Heuristic 3 Only,p=0.5,17,20.0,100.0,1.0
Heuristic 3 Only,p=0.5,18,24.0,50.0,3.0
Heuristic 3 Only,p=0.5,19,28.000000000000004,50.0,3.0
Heuristic 3 Only,p=0.5,20,28.000000000000004,100.0,1.0
Heuristic 3 Only,p=0.5,21,32.0,66.66666666666666,2.0
Heuristic 3 Only,p=0.5,22,36.0,100.0,1.3333333333333333
Heuristic 3 Only,p=0.5,23,40.0,100.0,1.3333333333333333
Heuristic 3 Only,p=1,0,4.0,0.0,0
Heuristic 3 Only,p=1,1,4.0,0.0,0
Heuristic 3 Only,p=1,2,4.0,0.0,0
Heuristic 3 Only,p=1,3,4.0,100.0,3.0
Heuristic 3 Only,p=1,4,8.0,50.0,5.0
Heuristic 3 Only,p=1,5,12.0,100.0,2.5
Heuristic 3 Only,p=1,6,12.0,100.0,2.5
Heuristic 3 Only,p=1,7,12.0,100.0,2.5
Heuristic 3 Only,p=1,8,16.0,66.66666666666666,6.5
Heuristic 3 Only,p=1,9,16.0,66.66666666666666,4.5
Heuristic 3 Only,p=1,10,16.0,100.0,2.5
Heuristic 3 Only,p=1,11,16.0,100.0,2.5
Heuristic 3 Only,p=1,12,16.0,100.0,2.5
Heuristic 3 Only,p=1,13,20.0,66.66666666666666,3.5
Heuristic 3 Only,p=1,14,20.0,100.0,2.0
Heuristic 3 Only,p=1,15,20.0,100.0,2.0
Heuristic 3 Only,p=1,16,20.0,100.0,2.0
Heuristic 3 Only,p=1,17,20.0,100.0,2.0
Heuristic 3 Only,p=1,18,24.0,100.0,2.0
Heuristic 3 Only,p=1,19,28.000000000000004,100.0,2.0
Heuristic 3 Only,p=1,20,28.000000000000004,100.0,2.0
Heuristic 3 Only,p=1,21,32.0,100.0,2.0
Heuristic 3 Only,p=1,22,32.0,100.0,2.0
Heuristic 3 Only,p=1,23,36.0,100.0,2.0
