Scenario,Probability,Iteration,Accuracy,Rule Percentage,Conciseness
Heuristic 3 Only,p=0,0,4.0,0.0,0
Heuristic 3 Only,p=0,1,4.0,0.0,0
Heuristic 3 Only,p=0,2,4.0,50.0,7.0
Heuristic 3 Only,p=0,3,8.0,66.66666666666666,4.0
Heuristic 3 Only,p=0,4,8.0,33.33333333333333,9.0
Heuristic 3 Only,p=0,5,8.0,50.0,5.0
Heuristic 3 Only,p=0,6,12.0,50.0,5.0
Heuristic 3 Only,p=0,7,16.0,0.0,0
Heuristic 3 Only,p=0,8,20.0,50.0,5.0
Heuristic 3 Only,p=0,9,24.0,0.0,0
Heuristic 3 Only,p=0,10,24.0,50.0,5.0
Heuristic 3 Only,p=0,11,24.0,0.0,0
Heuristic 3 Only,p=0,12,28.000000000000004,0.0,0
Heuristic 3 Only,p=0,13,32.0,0.0,0
Heuristic 3 Only,p=0,14,32.0,50.0,5.0
Heuristic 3 Only,p=0,15,32.0,50.0,5.0
Heuristic 3 Only,p=0,16,36.0,33.33333333333333,8.0
Heuristic 3 Only,p=0,17,36.0,33.33333333333333,8.0
Heuristic 3 Only,p=0,18,36.0,33.33333333333333,8.0
Heuristic 3 Only,p=0,19,40.0,33.33333333333333,8.0
Heuristic 3 Only,p=0,20,40.0,66.66666666666666,3.0
Heuristic 3 Only,p=0,21,44.0,75.0,2.3333333333333335
Heuristic 3 Only,p=0,22,44.0,100.0,1.25
Heuristic 3 Only,p=0,23,48.0,100.0,1.25
Heuristic 3 Only,p=0.5,0,0.0,0,0
Heuristic 3 Only,p=0.5,1,0.0,0,0
Heuristic 3 Only,p=0.5,2,0.0,0,0
Heuristic 3 Only,p=0.5,3,0.0,0,0
Heuristic 3 Only,p=0.5,4,0.0,0,0
Heuristic 3 Only,p=0.5,5,4.0,0.0,0
Heuristic 3 Only,p=0.5,6,8.0,0.0,0
Heuristic 3 Only,p=0.5,7,8.0,0,0
Heuristic 3 Only,p=0.5,8,8.0,0.0,0
Heuristic 3 Only,p=0.5,9,12.0,50.0,5.0
Heuristic 3 Only,p=0.5,10,12.0,50.0,5.0
Heuristic 3 Only,p=0.5,11,16.0,50.0,5.0
Heuristic 3 Only,p=0.5,12,16.0,50.0,5.0
Heuristic 3 Only,p=0.5,13,20.0,50.0,5.0
Heuristic 3 Only,p=0.5,14,20.0,66.66666666666666,3.0
Heuristic 3 Only,p=0.5,15,20.0,33.33333333333333,7.0
Heuristic 3 Only,p=0.5,16,20.0,50.0,3.5
Heuristic 3 Only,p=0.5,17,20.0,50.0,3.0
Heuristic 3 Only,p=0.5,18,20.0,75.0,1.6666666666666667
Heuristic 3 Only,p=0.5,19,24.0,100.0,1.0
Heuristic 3 Only,p=0.5,20,28.000000000000004,100.0,1.0
Heuristic 3 Only,p=0.5,21,28.000000000000004,100.0,1.0
Heuristic 3 Only,p=0.5,22,28.000000000000004,100.0,1.0
Heuristic 3 Only,p=0.5,23,28.000000000000004,100.0,1.0
Heuristic 3 Only,p=1,0,8.0,0.0,0
Heuristic 3 Only,p=1,1,12.0,0.0,0
Heuristic 3 Only,p=1,2,16.0,0.0,0
Heuristic 3 Only,p=1,3,20.0,50.0,5.0
Heuristic 3 Only,p=1,4,24.0,50.0,6.0
Heuristic 3 Only,p=1,5,24.0,100.0,2.5
Heuristic 3 Only,p=1,6,24.0,66.66666666666666,3.5
Heuristic 3 Only,p=1,7,24.0,66.66666666666666,4.5
Heuristic 3 Only,p=1,8,24.0,100.0,2.3333333333333335
Heuristic 3 Only,p=1,9,24.0,100.0,2.3333333333333335
Heuristic 3 Only,p=1,10,24.0,100.0,2.3333333333333335
Heuristic 3 Only,p=1,11,24.0,100.0,2.3333333333333335
Heuristic 3 Only,p=1,12,24.0,100.0,2.3333333333333335
Heuristic 3 Only,p=1,13,28.000000000000004,100.0,2.0
Heuristic 3 Only,p=1,14,28.000000000000004,100.0,2.0
Heuristic 3 Only,p=1,15,32.0,75.0,5.0
Heuristic 3 Only,p=1,16,36.0,75.0,5.0
Heuristic 3 Only,p=1,17,36.0,75.0,3.6666666666666665
Heuristic 3 Only,p=1,18,40.0,75.0,3.6666666666666665
Heuristic 3 Only,p=1,19,40.0,100.0,2.0
Heuristic 3 Only,p=1,20,44.0,100.0,2.0
Heuristic 3 Only,p=1,21,44.0,100.0,2.0
Heuristic 3 Only,p=1,22,48.0,100.0,2.0
Heuristic 3 Only,p=1,23,52.0,100.0,2.0
