Scenario,Probability,Iteration,Accuracy,Rule Percentage,Conciseness
Heuristic 1 Only,p=0,0,0.0,0.0,0
Heuristic 1 Only,p=0,1,0.0,0.0,0
Heuristic 1 Only,p=0,2,0.0,0.0,0
Heuristic 1 Only,p=0,3,4.0,0.0,0
Heuristic 1 Only,p=0,4,4.0,0.0,0
Heuristic 1 Only,p=0,5,4.0,0.0,0
Heuristic 1 Only,p=0,6,4.0,0.0,0
Heuristic 1 Only,p=0,7,4.0,0.0,0
Heuristic 1 Only,p=0,8,8.0,50.0,6.0
Heuristic 1 Only,p=0,9,8.0,50.0,6.0
Heuristic 1 Only,p=0,10,12.0,100.0,3.0
Heuristic 1 Only,p=0,11,16.0,100.0,3.0
Heuristic 1 Only,p=0,12,20.0,100.0,2.3333333333333335
Heuristic 1 Only,p=0,13,24.0,100.0,2.3333333333333335
Heuristic 1 Only,p=0,14,28.000000000000004,100.0,2.0
Heuristic 1 Only,p=0,15,28.000000000000004,100.0,2.0
Heuristic 1 Only,p=0,16,28.000000000000004,100.0,2.0
Heuristic 1 Only,p=0,17,32.0,100.0,2.0
Heuristic 1 Only,p=0,18,32.0,100.0,2.0
Heuristic 1 Only,p=0,19,32.0,100.0,2.0
Heuristic 1 Only,p=0,20,32.0,100.0,2.0
Heuristic 1 Only,p=0,21,32.0,100.0,2.0
Heuristic 1 Only,p=0,22,32.0,100.0,2.0
Heuristic 1 Only,p=0,23,32.0,100.0,2.0
Heuristic 1 Only,p=0.5,0,0.0,0,0
Heuristic 1 Only,p=0.5,1,0.0,0,0
Heuristic 1 Only,p=0.5,2,0.0,0,0
Heuristic 1 Only,p=0.5,3,0.0,0,0
Heuristic 1 Only,p=0.5,4,0.0,0,0
Heuristic 1 Only,p=0.5,5,0.0,0,0
Heuristic 1 Only,p=0.5,6,0.0,0,0
Heuristic 1 Only,p=0.5,7,0.0,0,0
Heuristic 1 Only,p=0.5,8,4.0,0.0,0
Heuristic 1 Only,p=0.5,9,4.0,100.0,1.0
Heuristic 1 Only,p=0.5,10,4.0,100.0,1.0
Heuristic 1 Only,p=0.5,11,4.0,100.0,1.0
Heuristic 1 Only,p=0.5,12,4.0,100.0,1.0
Heuristic 1 Only,p=0.5,13,4.0,66.66666666666666,2.0
Heuristic 1 Only,p=0.5,14,8.0,100.0,1.0
Heuristic 1 Only,p=0.5,15,12.0,66.66666666666666,2.0
Heuristic 1 Only,p=0.5,16,16.0,100.0,1.3333333333333333
Heuristic 1 Only,p=0.5,17,20.0,100.0,1.3333333333333333
Heuristic 1 Only,p=0.5,18,24.0,100.0,1.3333333333333333
Heuristic 1 Only,p=0.5,19,24.0,100.0,1.3333333333333333
Heuristic 1 Only,p=0.5,20,24.0,100.0,1.3333333333333333
Heuristic 1 Only,p=0.5,21,28.000000000000004,100.0,1.25
Heuristic 1 Only,p=0.5,22,28.000000000000004,100.0,1.25
Heuristic 1 Only,p=0.5,23,32.0,75.0,2.0
Heuristic 1 Only,p=1,0,4.0,0.0,0
Heuristic 1 Only,p=1,1,8.0,0.0,0
Heuristic 1 Only,p=1,2,8.0,0.0,0
Heuristic 1 Only,p=1,3,12.0,33.33333333333333,5.0
Heuristic 1 Only,p=1,4,16.0,100.0,1.3333333333333333
Heuristic 1 Only,p=1,5,20.0,50.0,6.5
Heuristic 1 Only,p=1,6,24.0,50.0,6.5
Heuristic 1 Only,p=1,7,28.000000000000004,75.0,4.0
Heuristic 1 Only,p=1,8,32.0,75.0,4.0
Heuristic 1 Only,p=1,9,36.0,75.0,4.0
Heuristic 1 Only,p=1,10,36.0,50.0,5.5
Heuristic 1 Only,p=1,11,40.0,75.0,3.3333333333333335
Heuristic 1 Only,p=1,12,40.0,75.0,2.6666666666666665
Heuristic 1 Only,p=1,13,44.0,75.0,2.6666666666666665
Heuristic 1 Only,p=1,14,44.0,75.0,2.0
Heuristic 1 Only,p=1,15,44.0,100.0,1.25
Heuristic 1 Only,p=1,16,48.0,100.0,1.25
Heuristic 1 Only,p=1,17,48.0,100.0,1.25
Heuristic 1 Only,p=1,18,52.0,100.0,1.25
Heuristic 1 Only,p=1,19,56.00000000000001,100.0,1.25
Heuristic 1 Only,p=1,20,56.00000000000001,75.0,2.0
Heuristic 1 Only,p=1,21,56.00000000000001,100.0,1.25
Heuristic 1 Only,p=1,22,56.00000000000001,100.0,1.25
Heuristic 1 Only,p=1,23,56.00000000000001,100.0,1.25
