Scenario,Probability,Iteration,Accuracy,Rule Percentage,Conciseness
Heuristic 1 Only,p=0,0,0.0,0,0
Heuristic 1 Only,p=0,1,0.0,0.0,0
Heuristic 1 Only,p=0,2,0.0,0.0,0
Heuristic 1 Only,p=0,3,4.0,0.0,0
Heuristic 1 Only,p=0,4,4.0,0.0,0
Heuristic 1 Only,p=0,5,4.0,50.0,5.0
Heuristic 1 Only,p=0,6,4.0,50.0,5.0
Heuristic 1 Only,p=0,7,8.0,33.33333333333333,7.0
Heuristic 1 Only,p=0,8,12.0,33.33333333333333,7.0
Heuristic 1 Only,p=0,9,12.0,33.33333333333333,7.0
Heuristic 1 Only,p=0,10,12.0,33.33333333333333,7.0
Heuristic 1 Only,p=0,11,12.0,66.66666666666666,3.5
Heuristic 1 Only,p=0,12,12.0,33.33333333333333,7.0
Heuristic 1 Only,p=0,13,12.0,33.33333333333333,7.0
Heuristic 1 Only,p=0,14,12.0,66.66666666666666,3.5
Heuristic 1 Only,p=0,15,16.0,100.0,2.3333333333333335
Heuristic 1 Only,p=0,16,20.0,100.0,2.3333333333333335
Heuristic 1 Only,p=0,17,20.0,100.0,2.3333333333333335
Heuristic 1 Only,p=0,18,20.0,100.0,2.3333333333333335
Heuristic 1 Only,p=0,19,24.0,100.0,2.0
Heuristic 1 Only,p=0,20,24.0,100.0,2.0
Heuristic 1 Only,p=0,21,28.000000000000004,100.0,2.0
Heuristic 1 Only,p=0,22,28.000000000000004,100.0,2.0
Heuristic 1 Only,p=0,23,28.000000000000004,100.0,2.0
Heuristic 1 Only,p=0.5,0,0.0,0.0,0
Heuristic 1 Only,p=0.5,1,0.0,0.0,0
Heuristic 1 Only,p=0.5,2,0.0,0.0,0
Heuristic 1 Only,p=0.5,3,0.0,0.0,0
Heuristic 1 Only,p=0.5,4,4.0,100.0,4.0
Heuristic 1 Only,p=0.5,5,4.0,100.0,4.0
Heuristic 1 Only,p=0.5,6,8.0,50.0,6.0
Heuristic 1 Only,p=0.5,7,12.0,100.0,3.0
Heuristic 1 Only,p=0.5,8,12.0,100.0,3.0
Heuristic 1 Only,p=0.5,9,16.0,66.66666666666666,7.0
Heuristic 1 Only,p=0.5,10,20.0,66.66666666666666,7.0
Heuristic 1 Only,p=0.5,11,24.0,66.66666666666666,7.0
Heuristic 1 Only,p=0.5,12,24.0,66.66666666666666,5.0
Heuristic 1 Only,p=0.5,13,36.0,100.0,3.3333333333333335
Heuristic 1 Only,p=0.5,14,40.0,100.0,2.75
Heuristic 1 Only,p=0.5,15,40.0,100.0,2.75
Heuristic 1 Only,p=0.5,16,44.0,100.0,2.75
Heuristic 1 Only,p=0.5,17,44.0,100.0,2.75
Heuristic 1 Only,p=0.5,18,48.0,100.0,2.75
Heuristic 1 Only,p=0.5,19,52.0,100.0,2.75
Heuristic 1 Only,p=0.5,20,52.0,100.0,2.75
Heuristic 1 Only,p=0.5,21,56.00000000000001,100.0,2.75
Heuristic 1 Only,p=0.5,22,56.00000000000001,100.0,2.75
Heuristic 1 Only,p=0.5,23,56.00000000000001,100.0,2.75
Heuristic 1 Only,p=0.5,24,56.00000000000001,100.0,2.75
Heuristic 1 Only,p=1,0,4.0,0.0,0
Heuristic 1 Only,p=1,1,4.0,0.0,0
Heuristic 1 Only,p=1,2,4.0,0.0,0
Heuristic 1 Only,p=1,3,4.0,0.0,0
Heuristic 1 Only,p=1,4,8.0,100.0,2.5
Heuristic 1 Only,p=1,5,12.0,66.66666666666666,3.5
Heuristic 1 Only,p=1,6,12.0,100.0,2.5
Heuristic 1 Only,p=1,7,12.0,100.0,2.5
Heuristic 1 Only,p=1,8,12.0,100.0,2.5
Heuristic 1 Only,p=1,9,12.0,100.0,2.5
Heuristic 1 Only,p=1,10,16.0,66.66666666666666,4.5
Heuristic 1 Only,p=1,11,20.0,66.66666666666666,4.5
Heuristic 1 Only,p=1,12,20.0,100.0,2.5
Heuristic 1 Only,p=1,13,24.0,100.0,2.0
Heuristic 1 Only,p=1,14,28.000000000000004,100.0,2.0
Heuristic 1 Only,p=1,15,28.000000000000004,100.0,2.0
Heuristic 1 Only,p=1,16,32.0,100.0,1.75
Heuristic 1 Only,p=1,17,32.0,100.0,1.75
Heuristic 1 Only,p=1,18,36.0,100.0,1.75
Heuristic 1 Only,p=1,19,40.0,100.0,2.0
Heuristic 1 Only,p=1,20,40.0,100.0,2.0
Heuristic 1 Only,p=1,21,44.0,100.0,2.0
Heuristic 1 Only,p=1,22,48.0,100.0,2.0
Heuristic 1 Only,p=1,23,52.0,100.0,2.0
